country,barcode,product_name,brand,sugar_content_per_100g
germany,4013256647192,Lichtenauer Fresh & Fruity Pfirsichgeschmack,Lichtenauer,3.5
germany,4260384490071,Limoment Rhabarber-Holunder,Limoment,6.1
germany,4303147438672,Harzer Kräuterhexe,Harzer Mineralquelle,7.5
germany,4004870002146,Aktiv & Fit GRAPEFRUIT-ZITRONE,Bad Harzburger Mineralbrunnen Gmbh,4.3
germany,4013466005157,Harzer Kristall Lemon,Harzer Kristall,0.0
germany,4044703008488,The Real Cola,Booster,10.6
germany,4013595318425,Vita Cola pur zuckerfrei,Vita,0.0
germany,4002846034887,Orange+,Mio Mii,6.9
germany,4051913707889,Genuss Limonade,Teinacher,11.0
germany,4001513004055,Tee - Schwarztee-Zitronegeschmack,Gerolsteiner,4.0
germany,4047247339773,Fling Power Energy,Flying Power,10.0
germany,4018715002512,,Sinalco,23.8
germany,4048517713293,hohes C Wasser Energy Orange-Maracuja,Eckes-Granini Deutschland GmbH,0.0
germany,4047247450782,Iso Light - Grapefruit-Citrus,TopSport,4.3
germany,4260299351092,Rote Schorle,Julimond,6.36
germany,4066447120233,Zitrone-Ingwer Limonade,DmBio,7.0
germany,1230000096010,,,10.0
germany,4260667062353,4Bro ICE TEA BUBATZ EDITION mit Drachenfrucht,4Bro,7.8
germany,4014472280118,Mate Pur,Bionade,4.6
germany,5000112660098,Fanta Lemon,Fanta,4.4
germany,4100060034178,Durstlöscher - Saurer Apfel,Durstlöscher,10.0
germany,4260449694314,Relax Recover,REPEAT,2.5
germany,4002343003003,Cola-Mix Limonade,,11.0
germany,4102560011932,Pink Grape,,0.0
germany,4260231225795,Coca Cola Lemon,Coca-Cola,0.5
germany,4066600246541,Spezi,Paulaner,9.2
germany,4066447219777,Cranberry Limo,DmBio,7.0
germany,4004154032333,Spritzer Holunderblüte,Burkhardt,5.0
germany,8690723442304,Uludag gazoz ohne Zucker,Uludag,0.0
germany,3502110008329,"Pepsi 1,5L",Pepsi,4.6
germany,4001325064759,Zitronen Limonade,Aqua Römer,9.9
germany,4002453001654,Fassbrause Zitrone,Stauder,5.6
germany,4003227051103,Fassbrause frühsport,Früh Kölsch,4.7
germany,4002846034559,MioMio,Vivaris,8.5
germany,4002846905729,Apfel Schwarze Johannisbeere,vivaris,6.4
germany,4005906002628,Limette,Adelholzener,3.8
germany,4005906274599,Active O2 TWO Cherry,Adelholzener,3.3
germany,4003904033514,Fit & Fresh Apfelschorle,Bad Liebenzeller,6.4
germany,4007656063386,Vitrex Wasser mit Geschmack,Vitrex,3.0
germany,4008287905427,Krombacher's Fassbrause Rhabarber,Krombacher,6.7
germany,4011116009012,Urbacher ACE,Urbacher,4.1
germany,4012824600232,"Yogi Tea Yogitea Hibiskus Minze, 0,33 L",Yogi Tea,3.2
germany,4013595644814,Vita Cola,Vita,8.8
germany,4014472277088,Bionade Streuobst,Bionade,4.4
germany,4015533014970,BioZisch Himbeer Cassis,BioZisch,7.5
germany,4018715527008,Orange Maracuja,Sinalco,7.9
germany,4058300256296,Apfelschorle,Selters,6.0
germany,40518152,Karamalz Malzbier,Privatbrauerei Eichbaum,8.0
germany,4060800166531,Pepsi Cola - Cherry 2L,Pepsi,0.0
germany,4060800175977,7up,7up,7.0
germany,4053400201634,Schwarze Johannisbeere Rosmarin,Bionade,5.6
germany,4060800148933,Pepsi Light,Pepsi,0.0
germany,4060800175687,7UP,Pepsi,7.0
germany,42191339,Cola-Mix,River,8.7
germany,42256786,Ginger Ale,Freeway,8.4
germany,42275756,Pink Grapefruit Light,Freeway,0.2
germany,4250481904779,Dr. Pepper Cherry,Dr. Pepper,11.5
germany,4260107220039,KARAMELL-KAFFEE,fritz-kola,11.0
germany,4260107222378,Anjola,fritz-kola,8.7
germany,4260107223177,fritz-mate,fritz-kola,5.2
germany,41030899,Flens Fassbrause,Flensburger,0.6
germany,41207017,Coca Cola classic,Coca Cola,10.6
germany,42143581,Cola Light,Freeway,0.0
germany,42149620,Orange,surf,19.8
germany,42230403,River Cola zero,River,0.0
germany,42256779,Original Tonic Water,Freeway,8.0
germany,4260009010233,Gurke Zitrone Limonade,Menschel,8.5
germany,4260107222996,Fritz-limo Zitrone,fritz-limo,8.2
germany,4300175762106,Getränkesirup Waldmeister Geschmack,K Classic,0.1
germany,4260439790019,Lemonade,Black Forest Ginger,7.1
germany,4311596436064,Cola Light,Gut & Günstig,0.0
germany,4311596447893,Cola Zero,Gut & Günstig,0.0
germany,4311596465286,Energy Drink,Booster,10.4
germany,4388441337852,Limonata al limone,San Fabio,10.8
germany,4388810057831,"Ja! Rewe, Apfel Schorle",Rewe,5.9
germany,4388844182981,Lamate,REWE,6.1
germany,4311596436088,"Gut & Günstig, Cola Mix",Gut & Günstig,10.0
germany,4388440096057,Bitter lemon,Penny,12.0
germany,4388844076259,Tonic water,REWE Beste Wahl,9.2
germany,4388844147942,Ginger Ale,REWE Beste Wahl,8.32
germany,5000112547689,Coca-Cola,Coca-Cola,10.6
germany,5000112548167,Coca Cola light,Coca Cola,0.0
germany,5000112548242,Lift Apfel-Schorle,Lift,5.8
germany,5000112552157,Coca-Cola Zero,Coca Cola Company,0.0
germany,5000112611311,Coca-Cola life,Coca-Cola,6.7
germany,5000112630312,Fuzetea - Grüner Tee Mango-Kamille,FuzeTea,4.3
germany,5000112622713,Bio Limo orange-mango-passion,Vio,4.1
germany,5000112622737,Bio Limo Leicht Apfel Brombeere,Vio,4.1
germany,4388860278194,Bitter Lemon,REWE Beste Wahl,0.64
germany,5000112638783,Fanta orange 33cl,Fanta,11.7
germany,4013595309331,Thüringer Waldquell Limonade Zitrone,Thüringer Waldquell,8.0
germany,9100000156422,Tonic Water,Spar,9.0
germany,5000112638912,Fanta Mango,Fanta,0.3
germany,7610287336209,Craft lemonade,Rhäzünser,6.4
germany,4104450003270,Deit Limo div,deit,0.5
germany,5000112639407,Coca-Cola Cherry zero,Coca-Cola,0.0
germany,4013143010818,Bad Liebenwerda Teeträume Pfirsich,Bad Liebenwerda,4.7
germany,10526016131000000079,Durstlöscher,QuickVit,11.0
germany,4009228250477,Afri Cola,afri,11.0
germany,5000112639919,Aquarius citron,Coca Cola,3.3
germany,4260339810251,acáo Maracuja mit Ingwer und Guarana,Acáo,1.6400000000000001
germany,5449000266101,light taste ginger lime,Coca-Cola,0.0
germany,4004042245326,Bizzl Grapefruit Kalorienarm,bizzl,1.3
germany,4002627402911,,Franken Brunnen,9.3
germany,4009418288976,Orangemlimonade,Tip,8.1
germany,5449000028624,Sprite Lemon 6 x 500 ml,Sprite,22.5
germany,4013595644371,,Vita Cola,11.0
germany,4015732009135,Orangenlimonade,SpreeQuell,9.2
germany,4260133260023,DOC intelligent refresher,doc weingart,4.5
germany,4013595328561,Vita Zitrone,Thüringer Waldquell,9.7
germany,42151661,StarDrink Zitrone,Star Drink,7.9
germany,4010491003837,Auenwald Zitrone,Auenwald,10.0
germany,42273844,"Vital & Frucht Apfel, Birne & Honigmelone",Active Fruits,6.5
germany,42375869,Tonic Water Mediterranien,lidl,9.2
germany,4053400271569,Rixdorfer Orange Limonade,Rixdorfer,9.3
germany,42151555,StarDrink Cola,StarDrink,9.7
germany,4102560081560,Cola,Alaska,3.0
germany,4014086011696,Apfelschorle,Glorietta,5.0
germany,20190330,Energy Drink  (Freeway),Lidl,0.0
germany,4005906002833,Johannisbeere,Adelholzener,6.2
germany,5000112548341,Sprite  getränk,Sprite,8.0
germany,4004042245425,Bizzl Naturherbe Zitrone Zuckerfrei,bizzl,0.4
germany,2000000003241,Premium Cola,Premium,10.0
germany,20292720,Bio Risotto,Saskia,2.2
germany,3124480182746,Tonic Indian,Schweppes,5.8
germany,8000845800072,Crodino,ECM SPA - MILANO ITALIA,15.0
germany,8002270636585,Italian Sparkling Drinks Limone & Menta,San Pellegrino,8.3
germany,80145424,Oran Soda,Oran-Soda,12.0
germany,8690723373400,Uludag,Uludağ,10.2
germany,8718612000791,Arizona Cowboy Cocktail Watermelon,Arizona,4.8
germany,4048517634963,Die Limo,Granini,4.3
germany,8718612000852,Fruit Punch,Arizona,4.8
germany,4260449690279,Drink Himbeer,Ahoj-Brause,9.0
germany,9022100001191,Gröbi Orange-Maracuja,Gröbi,0.5
germany,4100590154506,Big Apple,Coca-Cola,5.9
germany,9006900222307,Früchtepunsch,Pfanner,11.0
germany,4102560020330,Leicht & Fruchtig - Apfel Limette,Rhön Sprudel,4.0
germany,0012000002496,Diet Pepsi,Pepsi,0.0
germany,4260031876319,Quittig Apfelschorle,Hofgarten,5.4
germany,4260412069996,Eizbach,Alpengrantler,7.3
germany,4000140710667,Schweppes Zero ohne Zucker,Schweppes,0.0
germany,4015042100317,Orange,Splish,9.1
germany,4388860202366,Minze Tee mit Zitrone,Rewe to go,3.9
germany,4013595644227,Vita Cola Original,Thüringer Waldquell,8.8
germany,4337185149122,K-Classic Cola + Orange -Z,K Classic,0.5
germany,50112128,,Coca-Cola,10.6
germany,4002627800724,Orangenlimonade,Basinus,0.5
germany,4037400433721,Cola Playa,Katjes,56.0
germany,4260153841349,,,5.8
germany,4337185147692,Cola+Orange,K-Classic,9.2
germany,4014472280392,Naturtrübe Zitrone,Bionade,5.6
germany,4004042055130,Zitronenlimonade,bizzl,12.0
germany,4010976381122,Zitronen Limonade,Libella,9.4
germany,4000432000285,grapefruit light,teusser,1.9
germany,42372783,Bio Limonade mit Orangengeschmack,Gut Bio,8.5
germany,5029396000352,Cherry Cola,,7.6363636363636
germany,4015533010576,Bio Zisch Holunderblüte,BioZisch,7.2
germany,4015533037146,BioZisch Hanf,Voelkel,5.2
germany,4388860586084,Ginger Ale,REWE,6.4
germany,4056489289524,Bio Limonade Himbeer Cassis,Solevita,5.6
germany,4006540001022,MixCola,Zwiefalter Klosterbräu,11.0
germany,4051454000012,Moloko Softdrink,moloko,9.7
germany,4004042243322,Bizzl orange,bizzl,0.8
germany,4334011095240,Birnen sprudler,real quality,7.3
germany,4016843004507,Cola Mix,Flötzinger Bräu,11.0
germany,4010976381214,Cola Mix,Libella,9.6
germany,4042472000047,Avanus Orangen-Limonade,Avanus,9.4
germany,5449000000279,Coca Cola,Coca Cola,35.0
germany,42151616,Stardrink Orange,Stardrink,7.6
germany,5449000011527,Fanta Orange - 330ml,Fanta,13.2
germany,4018715004844,Sinalco Cola Zero,Sinalco,0.0
germany,4002343243102,Cola Mix,ensinger Sprudel,11.0
germany,4388860591880,Limonata AL Limone,San Fabio,9.8
germany,5000112638837,Coke,Coca-Cola Company,10.6
germany,3124480184337,Orangina,Orangina,9.8
germany,5449000000286,Coca Cola 2l,Coca-Cola,10.6
germany,5449000000439,Coca Cola Original taste,Coca-Cola,10.6
germany,5000112547412,Coca-Cola,Coca-Cola Company,10.6
germany,5449000292810,Coca-Cola Original 18er-Pack,Coca-Cola Company,10.6
germany,5449000214911,Coca-Cola,Coca-Cola,10.6
germany,5740700996153,Fanta - Exotic,Fanta,13.2
germany,5449000121172,"Zero, Zitrone-Limette",Coca-Cola,0.0
germany,5060108450003,Premium Indian Tonic,Fever-Tree,7.4
germany,5060108450386,Premium Ginger Beer,CUVECO AS,10.2
germany,8719128117249,Pepsi Max Getränkesirup,Clas Ohlson,0.0
germany,5060108450348,Premium Ginger Beer,Multibev,10.2
germany,4001568200518,Vitamalz Malzbier,Vitamalz,7.9
germany,4013595644685,Vita Orange,Vita,9.9
germany,4262420890005,Paulberger - Peach,Paulberger,4.3
germany,42270386,Cola Zero,Freeway,0.0
germany,4008287949544,Spezi,Krombacher,9.0
germany,4000140703881,Orangina original,Orangina,10.2
germany,4260705330666,Vitaminwasser - Himbeeregeschmack,Vitavate,0.0
germany,41045848,Spezi ColaOrange-Limonade,Spezi,9.8
germany,4029764001883,Club-Mate Cola,CLUB-MATE,10.0
germany,42200772,Stardrink Cola-Mix,Stardrink,9.6
germany,4000140700118,Schweppes Bitter Lemon,Schweppes,12.1
germany,5000112659610,,Fanta,10.9
germany,3057640376498,"Volvic Tee Pfirsich 1,5 L EW",Danone,3.8
germany,4000140708268,Orangina Original,Orangina,10.0
germany,4000140712135,American Ginger Ale,Schweppes,0.0
germany,8855199132658,Tonic Water,schweppes,8.48
germany,5000112602029,Coca Cola original,Coca Cola,10.6
germany,87126853,Coca-Cola,Coca-Cola,10.6
germany,4388440093711,Penny Cola,Penny,9.5
germany,4013595644975,Vita Caribic,Vita Cola,8.8
germany,4260231223128,Coca Cola Vanilla,Coca Cola,10.6
germany,5449000017918,Fanta,Fanta,7.6
germany,5000112517163,Fanta Strawberry & Kiwi,Fanta,10.2
germany,9006900216788,Almdudler,Almdudler,7.9
germany,5449000017895,Coca Cola light,Coca-Cola,0.0
germany,0431304273474,SOLICOLA,Solidrinks,11.0
germany,4002846034603,Mio Mio Mate Ginger,Mio Mio,6.4
germany,4000140708008,Dry Tonic Water,Schweppes,7.5
germany,4062139025473,,Schwip schwap,0.3
germany,5449000053213,Mezzo Mix (coca-cola) - 1.5 L,Mezzo Mix,10.5
germany,4388440092998,Apfelschorle,Penny,5.9
germany,50112135,Sprite,Sprite,8.0
germany,42282037,Vital Grapefruit,Carolinen,1.1
germany,5740700987984,Fanta - Straberry & Kiwi,Fanta,10.2
germany,4004042016100,Rosbacher isofit,Rosbacher,4.4
germany,4388844084964,Eistee Alpenkräuter,Rewe Bio,6.0
germany,42256694,"MixxMax Zero, Cola & Orange",Freeway,0.2
germany,5449000171177,Fanta orange zero sugar,Fanta,0.3
germany,4260031915537,Johannisbeer Schorle,Kühbacher,5.6
germany,4056489949695,Aloe Vera Getränk,Solevita,7.9
germany,5449000133335,Coca Cola Zero Sugar,Coca-Cola,0.0
germany,5449000017901,Coca-Cola light koffeinfrei,Coca-Cola,0.0
germany,5000112611762,Coca-Cola® Sans sucres,Coke ZÉRO®,0.0
germany,4102430077525,Fassbrause Naturtrüb Orange,Bitburger,6.4
germany,4260231222152,Root Beer,tem's,13.4
germany,4260107220077,Zitrone,fritz-limo,8.2
germany,4013791026568,Fassbrause mit Himbeer-Kirsch-Geschmack,,8.0
germany,3502110009357,Pepsi Max,PepsiCo,0.0
germany,42261308,Orangen Limonade,Limetten,8.8
germany,5449000052926,Fanta orange 1.5l,Fanta,11.7
germany,8801069411255,Sparkling Melon & Cream,Chupa Chups,11.9
germany,4008287910353,Krombacher's Fassbrause schwarze Johannisbeere,Krombacher,6.7
germany,8002270476785,L‘ARANCIATA,San Pellegrino,7.7
germany,4060800151407,Schwip Schwap - Cola & Orange,PepsiCo,9.7
germany,4062139004294,schwip schwap Cola & Orange,PepsiCo,9.7
germany,4017434003145,Garten-Limonade Zitrone,Bad Brambacher,10.0
germany,4002208017510,Fassbrause Orange,Gaffel,4.5
germany,4002208017268,Gaffels fassbrause,Gaffels,4.5
germany,8050327350328,Mojito soda,CRODO,12.0
germany,4100060034284,Durstlöscher Karamell-Geschmack,Durstlöscher,11.0
germany,4902102138574,Coca cola strawberry,Coca-Cola,11.6
germany,4048517742767,Die Limo Pink Grapefruit-Cranberry,Die Limo,8.9
germany,5000112546514,Fanta Orange,Fanta,7.6
germany,4260705331113,Vitaminwasser - Grüner Apfelgeschmack,Vitavate,0.6
germany,4000140700149,Tonic Water,Schweppes,8.9
germany,4056489961437,Sparkling Lemon,Freeway,12.7
germany,4017434003169,Garten-Limonade Orange,Bad Brambacher,11.0
germany,4260636584428,Level Up Shiny Fox,Level Up,0.02
germany,5000112547207,Sprite,Sprite,7.88
germany,4060800151414,,,9.4
germany,8850389116487,Mogu Mogu,SAPPÉ,10.9375
germany,5000112552607,Coca-Cola Zero Sugar,Coca-Cola,0.0
germany,41030226,Afri Cola Zero,Afri Cola,0.0
germany,4062139001743,Pepsi Max Lemon,PepsiCo,0.0
germany,3057640533068,"Volvic Touch Zero Wassermelone 1,5L",Volvic,0.0
germany,4008287957754,Fassbrause Streuobst,Krombacher,4.9
germany,5000112548365,Fanta Orange,Fanta,7.6
germany,4045145295108,Die Limo Limette-Zitrone,Granini,10.0
germany,3057640539183,Volvic Essence Orange-Holunderblüte 75cl PET,Volvic,0.0
germany,3057640503528,"Volvic essence Gurke-Minze-Basilikum 0,75L",Volvic,0.0
germany,3057640539923,"Volvic Limotion Grapefruit 0,9L EW",Volvic,4.2
germany,3057640540233,"Volvic Limotion Grapefruit 0,45L EW",Volvic,4.2
germany,42390244,"Volvic Bio Coffee mit Robusta- & Cassisgeschmack 0,37L EW",Volvic,2.3
germany,3057640529788,"Volvic Bio Coffee mit Mocca- & Zitronengeschmack 0,75L EW",Volvic,2.3
germany,5000112512656,Zero Mountain Blast,Powerade,0.0
germany,5449000131843,Coca-Cola Zero,Coca-Cola,0.0
germany,4000140700675,Original Wild Berry,Schweppes,9.0
germany,4335896514253,Cola zero,K-Classic,0.5
germany,4311501367032,Limo Grapefruit,Edeka,8.7
germany,42173588,StarDrink Cola Zero,StarDrink,0.01
germany,7640150491407,El Tony Mate & Mint,El Tony,5.4
germany,8050327350045,Oran soda,Terme di Crodo - Royal Unibrew,9.5
germany,4012852204273,Now Grapefruit Bio Limo,Neumarkter Lammsbräu,7.3
germany,42256601,Grüne brause,Freeway,3.6
germany,4260178730123,Bio Limonade Rhabarber,Proviant,6.9
germany,4000140072161,Bitter Lemon,Schweppes,12.1
germany,5060108450515,Mediterranean Tonic Water,Fever-tree,7.4
germany,8717700001009,7up,Seven up,7.0
germany,8017596004062,Aperitivo Rosso,Blues,15.0
germany,4005906002215,Lemon Sport,Adelholzner,4.5
germany,4304218505026,Iced Tea Pfirsich,Globus,6.1
germany,5449000034298,Pack Coca-Cola,Coca-Cola,10.6
germany,4011094105690,Hachenburger Brauer Brause Wild Beere,Hacheburger,0.3
germany,42276074,"Saskia Sport Blutorange-Limetten-Geschmack 0,5l",Saskia,4.3
germany,7640150491001,El Tony Mate,El Tony,5.8
germany,90433160,simply Cola (Organics by Red Bull) (Bio),Red Bull,8.8
germany,5449000665928,Fanta Lemon ohne Zucker,Fanta,0.0
germany,4017943110136,Grapefruit,Landpark,0.0
germany,4260310551104,Spicy Ginger,Thomas Henry,14.0
germany,9100000776026,Holunder-blüte,Spar,3.7
germany,5449000044709,Schweppes bitter lemon,Schweppes,13.3
germany,0020006134264,,,0.0
germany,4014472648109,Bionade,Bionade,5.5
germany,4012852204167,Now Cola orange,Now,9.0
germany,4001428004331,Markgrafen,Markgrafen,0.0
germany,4337185324109,Fruity Water Zitronen-Limetten-Geschmack,Classic,6.6
germany,4388844267688,Pfirsich Mango Wasser,Rewe Beste Wahl,0.9
germany,4260322150050,Tonic Water,Aqua Monaco,0.5
germany,4062139000852,Pepsi Cola,Pepsi,7.0
germany,4013595318432,Vita Limo Orange,Vita Cola,9.9
germany,5060108450706,Madagascan Cola,Fever-Tree,7.6
germany,4004154078331,Spritzer Rhabarber,Burkhardt Fruchtsäfte,5.0
germany,4009228120152,Krumbach Traube-Mirabelle,Krumbach,4.9
germany,4030634041205,Johannesbeerschorle,Pretzfelder,8.2
germany,4061458202022,River Cola,Jacobi Scherbening GmbH & Co. KG,9.2
germany,54490000,Coca-Cola,Coca-Cola,10.6
germany,4337185149641,Ginger Ale,Kaufland,8.4
germany,5000112552195,Coca-Cola Zero,Coca-Cola,0.0
germany,4101130002004,Syburg Zitrone,Syburg,2.0
germany,9120081683594,BerryBomb,JuiceBox,0.1
germany,8057192001430,Lemon soda,Terme di Crodo,12.0
germany,8002270086663,Clementina,San Pellegrino,8.9
germany,5449000138156,Coca-Cola Zero,Coca-Cola,0.0
germany,42254317,Lemonaid Blutorange,Lemonaid beverages gmbh,6.8
germany,5449000020697,Cola light,Coca-Cola,0.0
germany,4027425000503,Orangen-Limonade,Brunnthaler,9.0
germany,4001246032400,Dreiser,Dreiser,10.0
germany,4029939003506,kalorienarme Zitronen-Limonade,Remus,0.1
germany,9022100001092,Gröbi Zuckerfrei Grapefruit,DrinkStar GmbH,0.5
germany,4005906004370,Cherry + Sport,Adelholzener,4.3
germany,4012297075056,Apfelschorle,Carolinen,5.1
germany,4388860465785,Penny Ready Aqua Plus Erfrischungsgetränk,Penny,0.0
germany,4001653001655,Bad Pyrmonter Premium Limonade,Bad Pyrmonter,7.0
germany,4104450005519,Vilsa spritzer raspberry,Vilsa,3.5
germany,5206542007131,Greencola,,0.0
germany,4311501366912,Limo Blutorange,Edeka,9.7
germany,4104450003188,Deit Cola-Mix,Deit,0.3
germany,5000112645798,Cola,Coke,10.6
germany,4260231224330,Fanta Cassis,Fanta,10.9
germany,3662676000387,Ramune,Ramune,4.4
germany,4000140011498,Bitter Lemon,Schweppes,12.1
germany,4000140011559,Schweppes Ginger Ale,Schweppes,9.1
germany,4000140072185,Schweppes Ginger ale,Schweppes,9.1
germany,4000140704840,Schweppes American Ginger Ale,Schweppes,9.1
germany,4004210805109,Gerri Limette,Gerri,8.6
germany,4004154077334,Spritzer ingwer,burkhardt,10.0
germany,4004210000665,Grapefruit light,Gerri,0.6
germany,4009228040542,Schorle Apfel,Teinacher,6.0
germany,4008287901702,Fassbrause - Zitrone,Krombacher,6.7
germany,4011470006306,Süßer Sprudel,Silber Brunnen,7.5
germany,4014472005001,Bionade Litschi,Bionade,4.7
germany,4011116004901,Urbacher Sport Grapefruit-Zitrone,Urbacher,3.9
germany,4014472002529,Ingwer-Orange,Bionade,4.3
germany,4015533028236,BioZisch Gurke,BioZisch,7.0
germany,4021155100472,Big Cola-Mix Orange,B!g,2.0
germany,4022652113347,Schwollener Waldmeister,Schwollener Sprudel GmbH & Co. Kg,4.9
germany,4016931020532,Hubauer Cola-Mix Limonade,Hubauer,9.9
germany,4018715527022,Extra fruchtig Pink Grapefruit Cranberry,Sinalco,7.8
germany,4026285000449,"Limo weiß 20 x 0,5 Ltr.",Bissinger Auerquelle,7.5
germany,4029764001814,Club-Mate IceTea,CLUB-MATE,7.0
germany,40413808,Fruit Juice drink Apple Orange Lemon,Wesergold,11.0
germany,4060800139665,Pepsi Light,Pepsi,0.0
germany,4060800151384,Pepsi Max,Pepsi,0.0
germany,42143499,Cola  Zero Light,River,0.0
germany,42143673,Apfelschorle,Freeway,5.8
germany,42143772,Freeway Orange,Freeway,7.9
germany,42178255,Freeway Cola Zero,Freeway,0.0
germany,42178408,MixxMax,Freeway,9.2
germany,42230236,Tonic Water,Flirt,8.7
germany,42265849,Apfelschorle,GutBio,6.1
germany,42275657,Solevita - Eistee Green Citrusgeschmack,Solevita,5.0
germany,4260107222576,fritz-spritz Bio-Apfelschorle,fritz-spritz,6.6
germany,41030202,Afri Cola,Afri Cola,11.0
germany,4260299353140,Julimond Apfelschorle,Schex,6.4
germany,42142140,,River Getränke,7.8
germany,42151760,Apfelschorle,StarDrink,6.0
germany,42179481,Cola 6er Pack,Star Drink,0.1
germany,42213093,Flirt Orange Zero - Orangenlimonade,Flirt,0.0
germany,42346401,Iso Light - Pink Grapefruit,TopSport,4.3
germany,4260436322114,Angeliter Cola,Weltbrauerei,11.0
germany,4260436322312,Angeliter Zitronenlimonade,Weltbrauerei,12.0
germany,4300175282529,Sirup kaufland,K-Classic,0.5
germany,4260031874056,Flora Mate,Reineckes Getränke,5.0
